ca_volume,doc_id,granularity,scan,orig_page,tomo_leaf,savage_page,year,doc_date,date_text,date_confidence,author,recipient,place,people,places,themes,source_type,doc_type,detail,rating,ia_url,tomo,series,archive,summary,verified,cite
47,1557,item,n396,p.815,,,1828,1828-04-10,1828-04-10,exact,Echeandía,Comandante de Santa Barbara,San Diego,,,tobacco;finance,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n396,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Lo mismo qe al anterior' — the same as the previous (tobacco remission).,,"Departmental Records, MS, p. p.815, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n396)"
47,1558,item,n396,p.815,,,1828,1828-04-10,1828-04-10,exact,Echeandía,Comandante de San Francisco,San Diego,,,tobacco;finance,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n396,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Avise si necesita tabacos la Habilitacion' — advise whether the habilitacion needs tobacco.,,"Departmental Records, MS, p. p.815, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n396)"
47,1559,item,n396,p.816,,,1828,1828-04-10,1828-04-10,exact,Echeandía,"Vocales de la Diputacion: Joaquin Estudillo, Nicolas Alviso, Antº Buelna, Antº Ma Ortega, Juan Bandini y Tiburcio Tapia",San Diego,,,diputacion;politics;bandini,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n396,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Que ha llegado el tiempo en qe se deben reunir, segun acuerdo de la Diputacion al clausurar sus sesiones' — that the time has come for them to reconvene, per the Diputacion's agreement on closing its sessions.",,"Departmental Records, MS, p. p.816, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n396)"
47,156,item,n26,p.102,,,1826,1826-12-30,1826-12-30,exact,Echeandía,J. M. Herrera,S. Diego,,,livestock; rancho nacional; finance,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n26,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Que en el Rancho Nacional solo hay 60 cabezas de ganado vacuno entre chico y grande' — at the Rancho Nacional there are only 60 head of cattle, small and large",,"Departmental Records, MS, p. p.102, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n26)"
47,1560,item,n396,p.816-17,,,1828,1828-04-12,1828-04-12,exact,Echeandía,"Juan Bautista Alvarado, Secretario de la Diputacion",San Diego,,,diputacion;politics;alvarado,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n396,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Lo mismo qe a los anteriores' — the same (summons to reconvene the Diputacion), addressed to its secretary Juan B. Alvarado.",,"Departmental Records, MS, p. p.816-17, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n396)"
47,1561,item,n396,p.817-18,,,1828,1828-04-15,1828-04-15,exact,Echeandía,(no dice a quien),San Diego,,,emancipation;neophytes;missions;secularization,Savage abstract,,,3,https://archive.org/details/168036065_81_9_2/page/n396,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Licencia a neofitos pa apartarse de sus neofias' — license to neophytes to separate from their neophyte communities. Addressee not stated. (Echeandia emancipation policy.),,"Departmental Records, MS, p. p.817-18, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n396)"
47,1562,item,n397,p.819-22,,,1828,1828-04-22,1828-04-22,exact,Echeandía,Alcalde de Monterey,San Diego,,,municipal;jurisdiction,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n397,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Le senala las atribuciones qe le competen pr ley y las qe son del resorte del Comte' — sets out the powers that fall to him by law and those belonging to the Comandante.,,"Departmental Records, MS, p. p.819-22, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n397)"
47,1563,item,n397,p.822,,,1828,1828-04-28,1828-04-28,exact,Echeandía,Comandante de San Francisco Luis Arguello,San Diego,,,maritime;prize-ship;arguello;de-la-guerra;finance,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n397,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Informe en donde se encuentra la cantidad de $2,980. producto de venta de Goleta apresada 'Aguila' y de algunos de sus efectos, qe ordeno a Comte de Sta Barba Jose de la Guerra y Noriega le remitiese en Ofo 30 Octe 27' — report where the $2,980 from the sale of the captured schooner Aguila and some of its goods is, which he had ordered Jose de la Guerra to remit (per oficio of 27 Oct 1827).",,"Departmental Records, MS, p. p.822, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n397)"
47,1564,item,n397,p.823,,,1828,1828-04-29,1828-04-29,exact,Echeandía,Alferez Jose Maria Ramirez,San Diego,,,church-state;bigamy;justice,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n397,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Instruya si es cierto esta casado en Mex. con Dolores Alvera, pr haber la Coma entrado en conocimto de la causa qe le seguia el Tribl Eclesiastico del Territorio pr bigamia' — investigate whether he is truly married in Mexico to Dolores Alvera, the Comandancia having taken over the Ecclesiastical Tribunal's bigamy case against him.",,"Departmental Records, MS, p. p.823, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n397)"
47,1565,item,n398,p.825,,,1828,1828-05-01,1828-05-01,exact,Echeandía,Guillermo G. Dana (William G. Dana),San Diego,,,foreigner;anglo;naturalization;marriage;carrillo,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n398,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Que se espera su carta de naturalizacion del Spmo Gobno. y tan luego como llegue se le dara permiso pa casarse con Ma Josefa Carrillo' — his naturalization letter from the Supreme Government is awaited; once it arrives he will be permitted to marry Maria Josefa Carrillo.,,"Departmental Records, MS, p. p.825, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n398)"
47,1566,item,n398,p.826,,,1828,1828-05-07,1828-05-07,exact,Echeandía,Comandante de Santa Barbara,San Diego,,,maritime;foreigner;ship-franklin,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n398,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Que a Sobrecargo de Fragata 'Franklin,' ha permitido trancitar pr tierra' — that he has allowed the supercargo of the frigate Franklin to travel overland.",,"Departmental Records, MS, p. p.826, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n398)"
47,1567,item,n398,p.826,,,1828,1828-05-07,1828-05-07,exact,Echeandía,Comandante de Monterey,San Diego,,,maritime;foreigner;ship-franklin,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n398,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Lo mismo qe al anterior' — the same (re the Franklin's supercargo traveling overland).,,"Departmental Records, MS, p. p.826, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n398)"
47,1568,item,n398,p.826,,,1828,1828-05-07,1828-05-07,exact,Echeandía,Comandante de San Francisco,San Diego,,,maritime;foreigner;ship-franklin,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n398,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Lo mismo' — the same (re the Franklin's supercargo).,,"Departmental Records, MS, p. p.826, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n398)"
47,1569,item,n398,p.827,,,1828,1828-05-08,1828-05-08,exact,Echeandía,Comandante de San Francisco,San Diego,,,foreigner;anglo;jedediah-smith;trappers,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n398,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Informe sobre solicitud de los dos individuos de la Compa de Smith' — report on the petition of the two individuals of Smith's company (likely Jedediah Smith's party).,,"Departmental Records, MS, p. p.827, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n398)"
47,157,item,n26,p.103,,,1826,1826-12-30,1826-12-30,exact,Echeandía,Comandante de Monterey,S. Diego,,,jurisdiction; branciforte; judicial,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n26,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Que ponga en libertad al preso incestuoso — Que avise públicamente que la villa de Branciforte pertenece á la jurisdicción de S. Francisco' — free the incestuous prisoner; announce publicly that Branciforte belongs to the San Francisco jurisdiction (2 docˢ),,"Departmental Records, MS, p. p.103, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n26)"
47,1570,item,n399,p.827,,,1828,1828-05-08,1828-05-08,exact,Echeandía,Alcalde de San Jose,San Diego,,,san-jose;municipal;finance,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n399,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Sobre derechos qe pertenecen al Municipio y los qe pertenecen al Gobno' — on which duties belong to the municipality and which to the government.,,"Departmental Records, MS, p. p.827, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n399)"
47,1571,item,n399,p.828,,,1828,1828-05-09,1828-05-09,exact,Echeandía,Alcalde de San Jose,San Diego,,,san-jose;church-asylum;justice,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n399,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Enterado qe estrajo de la Yglesia, donde se habian refugiado, dando caucion, a reos de robo' — acknowledging he removed from the church, where they had taken sanctuary, under bond, the accused robbers.",,"Departmental Records, MS, p. p.828, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n399)"
47,1572,item,n399,p.828,,,1828,1828-05-10,1828-05-10,exact,Echeandía,Alcalde de San Jose,San Diego,,,san-jose;justice,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n399,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Enterado de diligencias qe practico sobre embarazo de viuda Petra Vasquez' — acknowledging the proceedings taken regarding the pregnancy of the widow Petra Vasquez.,,"Departmental Records, MS, p. p.828, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n399)"
47,1573,item,n399,p.829,,,1828,1828-05-08,1828-05-08,exact,Echeandía,Comandante de San Francisco,San Diego,,,maritime;foreigner;ship-elio;tonnage-duty,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n399,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"(2 docs) 'Instruya si es cierto qe a Sobrecargo de Bergantin Americano 'Elio' le cobro derechos de tonelaje, viniendo en lastre' — investigate whether tonnage duties were charged to the supercargo of the American brig Elio, which came in ballast.",,"Departmental Records, MS, p. p.829, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n399)"
47,1574,item,n399,p.829-30,,,1828,1828-05-08,1828-05-08,exact,Echeandía,Sobrecargo del Bergantin 'Elio',San Diego,,,maritime;foreigner;ship-elio;tonnage-duty,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n399,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Se informara si es justo o no el do de tonelaje qe le impuso, pa resolver' — he will be informed whether the imposed tonnage duty is just, so as to resolve it.",,"Departmental Records, MS, p. p.829-30, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n399)"
47,1575,item,n400,p.830,,,1828,1828-05-08,1828-05-08,exact,Echeandía,Sargento Comandante Accidental de Artilleria del Territorio,San Diego,,,military;admin,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n400,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Remision de docs' — remission of documents.,,"Departmental Records, MS, p. p.830, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n400)"
47,1576,item,n400,p.830-1,,,1828,1828-05-08,1828-05-08,exact,Echeandía,Comandante de Monterey,San Diego,,,military;carrillo;patronage,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n400,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Que ha recomendado a Supmo. Gobno. nombre Cadete a Raimundo Carrillo' — that he has recommended to the Supreme Government that Raimundo Carrillo be named cadet.,,"Departmental Records, MS, p. p.830-1, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n400)"
47,1577,item,n400,p.831,,,1828,1828-05-08,1828-05-08,exact,Echeandía,Comandante de Santa Barbara,San Diego,,,military;admin,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n400,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Traslada lo qe dice al anterior' — transfers what he told the previous (Carrillo cadet recommendation).,,"Departmental Records, MS, p. p.831, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n400)"
47,1578,item,n400,p.832,,,1828,1828-05-10,1828-05-10,exact,Echeandía,Padre de Mision de San Diego,San Diego,,,coastal-defense;san-diego;labor,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n400,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Facilitar 10 hombres bastimentados y herramientas pa obra de la Bateria de Sn Diego' — provide 10 provisioned men and tools for the work on the San Diego battery.,,"Departmental Records, MS, p. p.832, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n400)"
47,1579,item,n400,p.832,,,1828,1828-05-11,1828-05-11,exact,Echeandía,Padre de Mision de San Diego,San Diego,,,supply;missions,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n400,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Enviar 20 caballos' — send 20 horses.,,"Departmental Records, MS, p. p.832, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n400)"
47,158,item,n26,p.104,,,1826,1826-12-31,1826-12-31,exact,Echeandía,Comandante de San Francisco,S. Diego,,,judicial; family,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n26,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Que Francisco Haro devuelva á la madre María Clementina Montero la criatura que tiene. Si no tiene fundamentos para guardarla' — Francisco Haro to return the child to the mother María Clementina Montero if he has no grounds to keep her,,"Departmental Records, MS, p. p.104, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n26)"
47,1580,item,n400,p.833,,,1828,1828-05-10,1828-05-10,exact,Echeandía,Comandante de Monterey,San Diego,,,vagrancy;labor;social-control,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n400,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Destinar a congregacion de vagos qe se ha aglomerado en Rancho de Sn Ysidro a algunos de los puntos de su mando' — assign the gathering of vagrants massed at Rancho de San Ysidro to some points of his command.,,"Departmental Records, MS, p. p.833, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n400)"
47,1581,item,n401,p.833-4,,,1828,1828-05-10,1828-05-10,exact,Echeandía,Comandante de Santa Barbara,San Diego,,,military;carrillo,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n401,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Dar entrada en su Compa como Cadete, desde el dia 15, a Jose Carrillo' — admit Jose Carrillo into his company as cadet from the 15th.",,"Departmental Records, MS, p. p.833-4, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n401)"
47,1582,item,n401,p.834-5,,,1828,1828-05-13,1828-05-13,exact,Echeandía,Comandantes y Alcalde de los Angeles,San Diego,,,maritime;contraband;foreigner;smuggling;ship-franklin,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n401,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Que Alferez Jose Ma Mata, Comte de Loreto, le participa pr orden de Comisario Gral, qe se tienen noticias fidedignas de qe las Fragatas 'Correo de Boston' y 'Franklin' y Bergantin 'Baran,' estan haciendo el comercio de Contrabando. Que no los admitan en los Ptos de su jurisdiccion, si no descargan los efectos y los depositan pa asegurar los dros' — reliable word (via Alferez Jose Ma Mata, Cmdt of Loreto, by order of the Comisario General) that the frigates Correo de Boston and Franklin and the brig 'Baran' are smuggling; do not admit them unless they land and deposit their goods to secure the duties.",,"Departmental Records, MS, p. p.834-5, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n401)"
47,1583,item,n401,p.835,,,1828,1828-05-13,1828-05-13,exact,Echeandía,Comandante Militar de Monterey,San Diego,,,maritime;ship-heros;coastal-defense;ordnance,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n401,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Tomar 40 arrobas de polvora de la qe dijo depositada Fragata Francesa 'Heros' y repartirlas en Presidios de Sn Franco, Sta Barba, Sn Diego y Fronteras de Sn Vicente' — take 40 arrobas of the gunpowder the French frigate Heros left deposited and distribute it among the presidios of San Francisco, Santa Barbara, San Diego and the San Vicente frontier.",,"Departmental Records, MS, p. p.835, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n401)"
47,1584,item,n402,p.835-6,,,1828,1828-05-13,1828-05-13,exact,Echeandía,Comandantes de Presidios,San Diego,,,ordnance;coastal-defense;military,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n402,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Proceder con la polvora qe se les envie a construir 8 o 10,000 cartuchos' — with the gunpowder sent them, proceed to make 8 to 10,000 cartridges.",,"Departmental Records, MS, p. p.835-6, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n402)"
47,1585,item,n402,p.837-8,,,1828,1828-05-14,1828-05-14,exact,Echeandía,Comandantes de Presidios,San Diego,,,maritime;spanish-corsair;defense;el-griego,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n402,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Tomar providencias pa evitar una sorpresa del buque Corsario Espanol 'El Griego,' Capn Juan de Mata, qe navega en las aguas de Mazatlan' — take measures to prevent a surprise by the Spanish corsair ship El Griego, Capt. Juan de Mata, cruising off Mazatlan.",,"Departmental Records, MS, p. p.837-8, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n402)"
47,1586,item,n402,p.838-9,,,1828,1828-05-14,1828-05-14,exact,Echeandía,(no dice a quien),San Diego,,,emancipation;neophytes;missions;secularization,Savage abstract,,,3,https://archive.org/details/168036065_81_9_2/page/n402,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Licencia a un neofito pa separarse de su neofia' — license to a neophyte to separate from his neophyte community. Addressee not stated. (Echeandia emancipation policy.),,"Departmental Records, MS, p. p.838-9, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n402)"
47,1587,item,n402,p.840,,,1828,1828-05-14,1828-05-14,exact,Echeandía,"Padre Luis Gil, de Santa Cruz",San Diego,,,coastal-defense;monterey;labor;missions,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n402,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Facilitar peones a Comte de Mont. pa dirigir los trabajos de la Bateria' — provide laborers to the Comandante of Monterey to conduct the works on the battery.,,"Departmental Records, MS, p. p.840, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n402)"
47,1588,item,n402,p.840-1,,,1828,1828-05-14,1828-05-14,exact,Echeandía,Comandante de Monterey,San Diego,,,coastal-defense;monterey;admin,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n402,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Participa lo qe dice al anterior' — informs him of what he told the previous (Monterey battery laborers).,,"Departmental Records, MS, p. p.840-1, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n402)"
47,1589,item,n403,p.841-2,,,1828,1828-05-14,1828-05-14,exact,Echeandía,Subteniente Romualdo Pacheco,San Diego,,,coastal-defense;monterey;pacheco,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n403,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Lo mismo' — the same (re Monterey battery works).,,"Departmental Records, MS, p. p.841-2, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n403)"
47,159,item,n27,p.104,,,1826,1826-12-31,1826-12-31,exact,Echeandía,Comandante de Monterey,S. Diego,,,administrative,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n27,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Que su queja es infundada' — that his complaint is unfounded,,"Departmental Records, MS, p. p.104, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n27)"
47,1590,item,n403,p.842,,,1828,1828-05-14,1828-05-14,exact,Echeandía,Comandante Militar de Monterey,San Diego,,,ordnance;coastal-defense;pacheco,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n403,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Encargar construccion de curenas a Alferez graduado Franco Pacheco' — commission the construction of gun carriages to brevet Alferez Francisco Pacheco.,,"Departmental Records, MS, p. p.842, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n403)"
47,1591,item,n403,p.842-3,,,1828,1828-05-14,1828-05-14,exact,Echeandía,Alcalde de los Angeles,San Diego,,,foreigner;ordnance;los-angeles;rocha,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n403,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Que al Americano Jose y a Antº Rocha les encargue construccion de curenas' — that he commission the American Jose and Antonio Rocha to build gun carriages.,,"Departmental Records, MS, p. p.842-3, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n403)"
47,1592,item,n403,p.843,,,1828,1828-05-16,1828-05-16,exact,Echeandía,Padre Vicario de Alta California Jose Sanchez,San Diego,,,church-state;bigamy;justice,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n403,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Ha recibido proceso qe el Tribl. Eclesiastico formaba pr delito de bigamia a Alferez Jose Ma Ramirez' — has received the case the Ecclesiastical Tribunal was building against Alferez Ramirez for bigamy.,,"Departmental Records, MS, p. p.843, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n403)"
47,1593,item,n403,p.843-4,,,1828,1828-05-16,1828-05-16,exact,Echeandía,Comandante de Santa Barbara,San Diego,,,maritime;el-griego;defense;military,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n403,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'No aprueba qe reciba con bala roja al Bergantin 'Griego,' qe tiene informes es Pirata y no Corsario, sino qe se limite a lo qe prescribe el derecho de guerra, y a tener todo listo pa un caso ofrecido' — disapproves receiving the brig Griego with red-hot shot (reports say it is a pirate, not a corsair); limit action to the law of war and keep all ready for any contingency.",,"Departmental Records, MS, p. p.843-4, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n403)"
47,1594,item,n404,p.845,,,1828,1828-05-17,1828-05-17,exact,Echeandía,Subteniente de Ingenieros Romualdo Pacheco,San Diego,,,engineering;coastal-defense;pacheco,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n404,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Remision de herramientas' — remission of tools.,,"Departmental Records, MS, p. p.845, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n404)"
47,1595,item,n404,p.846-7,,,1828,1828-05-13,1828-05-13,exact,Echeandía,Alcalde de Santa Barbara,San Diego,,,municipal;justice;finance,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n404,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Que el arresto qe hizo del sindico Jacinto Gonzales, pr qe se resistia a dar cuentas sobre el cobro de derechos de propios y arbitrios, le parece violento; qe el Ayuntº debe resolver sobre el asunto' — that the arrest of sindico Jacinto Gonzales (for refusing to account for propios and arbitrios collections) seems excessive; the ayuntamiento should decide the matter.",,"Departmental Records, MS, p. p.846-7, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n404)"
47,1596,item,n404,p.847,,,1828,1828-05-21,1828-05-21,exact,Echeandía,Comandante Militar de Santa Barbara,San Diego,,,municipal;admin,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n404,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Trascribe lo qe le dice al anterior' — transcribes what he told the previous (the Jacinto Gonzales arrest matter).,,"Departmental Records, MS, p. p.847, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n404)"
47,1597,item,n404,p.847-8,,,1828,1828-05-22,1828-05-22,exact,Echeandía,Comandante Militar de Santa Barbara,San Diego,,,indian-affairs;justice;forced-labor;presidio,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n404,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"(2 docs) 'Haber sentenciado a 12 indios de diferentes Misiones, y pr varios delitos a trabajos en obras del Presidio' — having sentenced 12 Indians from different missions, for various crimes, to labor on the presidio works.",,"Departmental Records, MS, p. p.847-8, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n404)"
